player_id,name,team,position,rating,uncertainty,seasons_used,opportunities,data_confidence,as_of_season,as_of_week,model_version,explanation
00-0040395,Jared Bartlett,JAX,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041127,Parker Hughes,JAX,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0036327,Ezra Cleveland,JAX,OL,66.68,2.33,4,3852.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8059,""season_count"":4.0,""weighted_observed_rating"":66.68}"
00-0035112,Patrick Mekari,JAX,OL,64.12,2.85,4,2829.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7625,""season_count"":4.0,""weighted_observed_rating"":64.12}"
00-0038934,Anton Harrison,JAX,OL,63.77,2.26,3,3029.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8115,""season_count"":3.0,""weighted_observed_rating"":63.77}"
00-0036985,Robert Hainsey,JAX,OL,61.41,3.95,4,3322.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.671,""season_count"":4.0,""weighted_observed_rating"":61.41}"
00-0034817,Geron Christian,JAX,OL,60.6,6.49,2,648.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4591,""season_count"":2.0,""weighted_observed_rating"":60.6}"
00-0036975,Walker Little,JAX,OL,59.83,3.29,4,2372.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7254,""season_count"":4.0,""weighted_observed_rating"":59.83}"
00-0038118,Daniel Faalele,JAX,OL,59.44,3.57,4,2474.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7025,""season_count"":4.0,""weighted_observed_rating"":59.44}"
00-0036655,Cole Van Lanen,JAX,OL,53.54,6.09,4,955.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4928,""season_count"":4.0,""weighted_observed_rating"":53.54}"
00-0035062,Sam Mustipher,JAX,OL,52.11,8.63,4,1332.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2807,""season_count"":4.0,""weighted_observed_rating"":52.11}"
00-0035992,Trystan Colon,JAX,OL,50.89,6.16,4,941.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.487,""season_count"":4.0,""weighted_observed_rating"":50.89}"
00-0040410,Eli Cox,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041050,Emmanuel Pregnon,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041208,Garrett DiGiorgio,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0038509,Jerome Carvin,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041214,Jimto Obidegwu,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041219,Jordan White,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0038729,Kilian Zierer,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0038776,Ricky Lee,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040320,Timothy McKay,JAX,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040146,Wyatt Milum,JAX,OL,47.47,8.47,1,96.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2945,""season_count"":1.0,""weighted_observed_rating"":47.47}"
00-0040227,Jonah Monheim,JAX,OL,46.48,6.32,1,207.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4737,""season_count"":1.0,""weighted_observed_rating"":46.48}"
00-0034437,Logan Cooke,JAX,OTHER,56.57,5.05,4,543.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5795,""season_count"":4.0,""weighted_observed_rating"":56.57}"
00-0035827,Ross Matiscik,JAX,OTHER,55.74,5.11,4,534.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5745,""season_count"":4.0,""weighted_observed_rating"":55.74}"
00-0036971,Trevor Lawrence,JAX,QB,61.68,2.06,4,2113.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8281,""season_count"":4.0,""weighted_observed_rating"":61.68}"
00-0040234,Quinn Ewers,JAX,QB,53.95,6.28,1,91.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4764,""season_count"":1.0,""weighted_observed_rating"":53.95}"
00-0033319,Nick Mullens,JAX,QB,52.53,10.13,4,190.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1558,""season_count"":4.0,""weighted_observed_rating"":52.53}"
00-0039534,Carter Bradley,JAX,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041203,Joey Aguilar,JAX,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0038611,Chris Rodriguez Jr.,JAX,RB,58.42,5.65,3,205.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5294,""season_count"":3.0,""weighted_observed_rating"":58.42}"
00-0040719,Bhayshul Tuten,JAX,RB,57.93,4.59,1,97.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6178,""season_count"":1.0,""weighted_observed_rating"":57.93}"
00-0032104,Ameer Abdullah,JAX,RB,56.99,6.7,4,219.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4413,""season_count"":4.0,""weighted_observed_rating"":56.99}"
00-0040238,LeQuint Allen Jr.,JAX,RB,52.54,7.66,1,34.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3617,""season_count"":1.0,""weighted_observed_rating"":52.54}"
00-0041217,J'Mari Taylor,JAX,RB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0038596,Antonio Johnson,JAX,S,61.17,7.02,5,1516.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4154,""season_count"":5.0,""weighted_observed_rating"":61.17}"
00-0033038,Eric Murray,JAX,S,59.18,6.6,5,1755.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4498,""season_count"":5.0,""weighted_observed_rating"":59.18}"
00-0038823,Kaevon Merriweather,JAX,S,53.54,9.63,5,445.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1978,""season_count"":5.0,""weighted_observed_rating"":53.54}"
00-0040213,Rayuan Lane III,JAX,S,51.63,10.68,5,121.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1104,""season_count"":5.0,""weighted_observed_rating"":51.63}"
00-0040339,Cam'Ron Silmon-Craig,JAX,S,50.05,11.61,5,25.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0322,""season_count"":5.0,""weighted_observed_rating"":50.05}"
00-0040295,Trevian Thomas,JAX,S,50.04,11.42,5,39.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.048,""season_count"":5.0,""weighted_observed_rating"":50.04}"
00-0040145,Caleb Ransaw,JAX,S,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041213,Devin Neal,JAX,S,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041055,Jalen Huskey,JAX,S,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0038935,Brenton Strange,JAX,TE,63.42,2.76,3,245.5,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7697,""season_count"":3.0,""weighted_observed_rating"":63.42}"
00-0036590,Quintin Morris,JAX,TE,56.63,4.93,4,149.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5892,""season_count"":4.0,""weighted_observed_rating"":56.63}"
00-0041503,Nate Boerkircher,JAX,TE,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041084,Tanner Koziol,JAX,TE,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0039489,Hayden Rucci,JAX,TE,48.68,9.52,1,6.5,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2063,""season_count"":1.0,""weighted_observed_rating"":48.68}"
00-0039893,Brian Thomas Jr.,JAX,WR,60.28,2.57,2,260.3,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.786,""season_count"":2.0,""weighted_observed_rating"":60.28}"
00-0034960,Jakobi Meyers,JAX,WR,59.94,2.36,4,560.5,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8033,""season_count"":4.0,""weighted_observed_rating"":59.94}"
00-0038606,Parker Washington,JAX,WR,58.97,3.54,3,249.2,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7052,""season_count"":3.0,""weighted_observed_rating"":58.97}"
00-0036497,Tim Jones,JAX,WR,54.38,8.0,4,113.2,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3335,""season_count"":4.0,""weighted_observed_rating"":54.38}"
00-0040718,Travis Hunter,JAX,WR,53.56,4.72,1,54.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6067,""season_count"":1.0,""weighted_observed_rating"":53.56}"
00-0036841,Austin Trammell,JAX,WR,50.47,9.17,4,41.8,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.236,""season_count"":4.0,""weighted_observed_rating"":50.47}"
00-0041206,Alex Bullock,JAX,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041205,Brady Boyd,JAX,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041106,C.J. Williams,JAX,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040323,Chandler Brayboy,JAX,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041100,Josh Cameron,JAX,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041220,Michael Wortham,JAX,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041216,Trebor Pena,JAX,WR,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0036374,L'Jarius Sneed,KC,CB,58.48,6.42,5,2761.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4651,""season_count"":5.0,""weighted_observed_rating"":58.48}"
00-0037353,Kader Kohou,KC,CB,58.25,8.23,5,2546.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3143,""season_count"":5.0,""weighted_observed_rating"":58.25}"
00-0040670,Nohl Williams,KC,CB,57.67,9.63,5,461.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1977,""season_count"":5.0,""weighted_observed_rating"":57.67}"
00-0036416,Kristian Fulton,KC,CB,56.76,6.62,5,2267.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4487,""season_count"":5.0,""weighted_observed_rating"":56.76}"
00-0040961,D'Arco Perkins-McAllister,KC,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041497,Jadon Canady,KC,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041543,Mansoor Delane,KC,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040966,Zelmar Vedder,KC,CB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0055,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0032762,Chris Jones,KC,DL,68.96,5.58,5,3190.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5353,""season_count"":5.0,""weighted_observed_rating"":68.96}"
00-0036909,Khyiris Tonga,KC,DL,54.96,7.23,5,1031.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.3973,""season_count"":5.0,""weighted_observed_rating"":54.96}"
00-0040748,Omarr Norman-Lott,KC,DL,52.27,10.98,5,76.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0846,""season_count"":5.0,""weighted_observed_rating"":52.27}"
00-0040956,Amari McNeill,KC,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041358,Bryson Eason,KC,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040952,Cole Brevard,KC,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040960,Damon Payne,KC,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0039433,Marcus Harris,KC,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041545,Peter Woods,KC,DL,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0037192,George Karlaftis,KC,EDGE,63.25,5.44,5,3079.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5469,""season_count"":5.0,""weighted_observed_rating"":63.25}"
00-0033073,Emmanuel Ogbah,KC,EDGE,58.35,6.41,5,1631.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4656,""season_count"":5.0,""weighted_observed_rating"":58.35}"
00-0035262,Drue Tranquill,KC,EDGE,56.99,5.41,5,3237.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5492,""season_count"":5.0,""weighted_observed_rating"":56.99}"
00-0039006,Felix Anudike-Uzomah,KC,EDGE,53.79,9.6,5,553.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1997,""season_count"":5.0,""weighted_observed_rating"":53.79}"
00-0040640,Ashton Gillotte,KC,EDGE,52.26,9.47,5,489.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2111,""season_count"":5.0,""weighted_observed_rating"":52.26}"
00-0038513,Cam Jones,KC,EDGE,50.61,10.63,5,167.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1145,""season_count"":5.0,""weighted_observed_rating"":50.61}"
00-0040072,Jeffrey Bassa,KC,EDGE,50.44,11.27,5,43.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0605,""season_count"":5.0,""weighted_observed_rating"":50.44}"
00-0040328,Ethan Downs,KC,EDGE,50.31,11.72,5,15.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0233,""season_count"":5.0,""weighted_observed_rating"":50.31}"
00-0037080,Tyreke Smith,KC,EDGE,50.04,11.77,5,23.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0193,""season_count"":5.0,""weighted_observed_rating"":50.04}"
00-0035900,Cole Christiansen,KC,EDGE,50.03,10.06,5,177.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1614,""season_count"":5.0,""weighted_observed_rating"":50.03}"
00-0040969,Ethan Hurkett,KC,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041256,Jack Pyburn,KC,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041379,Niles King,KC,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0041501,R Mason Thomas,KC,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0040951,Wesley Bissainthe,KC,EDGE,50.02,11.92,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0066,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0033303,Harrison Butker,KC,K,52.05,1.57,4,267.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8693,""season_count"":4.0,""weighted_observed_rating"":52.05}"
00-0036621,Nick Bolton,KC,LB,62.54,5.5,5,3514.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5418,""season_count"":5.0,""weighted_observed_rating"":62.54}"
00-0037208,Jack Cochrane,KC,LB,52.54,9.67,5,531.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.1939,""season_count"":5.0,""weighted_observed_rating"":52.54}"
00-0040118,Cooper McDonald,KC,LB,50.75,11.14,5,61.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0721,""season_count"":5.0,""weighted_observed_rating"":50.75}"
00-0040313,Kam Arnold,KC,LB,50.02,11.93,5,5.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0058,""season_count"":5.0,""weighted_observed_rating"":50.02}"
00-0036623,Creed Humphrey,KC,OL,66.94,2.07,4,4438.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8277,""season_count"":4.0,""weighted_observed_rating"":66.94}"
00-0036660,Trey Smith,KC,OL,64.87,2.5,4,3905.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7914,""season_count"":4.0,""weighted_observed_rating"":64.87}"
00-0040116,Josh Simmons,KC,OL,61.5,3.65,1,526.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6958,""season_count"":1.0,""weighted_observed_rating"":61.5}"
00-0039844,Kingsley Suamataia,KC,OL,57.36,3.85,2,1286.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.6791,""season_count"":2.0,""weighted_observed_rating"":57.36}"
00-0036557,Jaylon Moore,KC,OL,50.69,5.21,4,1109.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5661,""season_count"":4.0,""weighted_observed_rating"":50.69}"
00-0040987,Diego Pounds,KC,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0041019,Kahlil Benson,KC,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0040958,Pete Nygra,KC,OL,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
00-0039833,C.J. Hanson,KC,OL,49.99,11.4,2,32.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0501,""season_count"":2.0,""weighted_observed_rating"":49.99}"
00-0037807,Joshua Ezeudu,KC,OL,49.86,6.05,3,737.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.4957,""season_count"":3.0,""weighted_observed_rating"":49.86}"
00-0037207,Mike Caliendo,KC,OL,49.82,5.85,3,723.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5127,""season_count"":3.0,""weighted_observed_rating"":49.82}"
00-0039317,Ethan Driskell,KC,OL,49.79,11.79,1,4.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0171,""season_count"":1.0,""weighted_observed_rating"":49.79}"
00-0037266,Matt Waletzko,KC,OL,49.67,11.6,3,20.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0337,""season_count"":3.0,""weighted_observed_rating"":49.67}"
00-0039827,Hunter Nourzad,KC,OL,48.09,9.36,2,124.0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.2203,""season_count"":2.0,""weighted_observed_rating"":48.09}"
00-0037284,Matt Araiza,KC,OTHER,55.29,5.15,2,268.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5706,""season_count"":2.0,""weighted_observed_rating"":55.29}"
00-0030615,James Winchester,KC,OTHER,55.2,5.12,4,546.0,MEDIUM,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.5735,""season_count"":4.0,""weighted_observed_rating"":55.2}"
00-0033873,Patrick Mahomes,KC,QB,64.91,1.74,4,2451.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.8547,""season_count"":4.0,""weighted_observed_rating"":64.91}"
00-0036945,Justin Fields,KC,QB,56.37,3.45,4,1195.0,HIGH,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.7126,""season_count"":4.0,""weighted_observed_rating"":56.37}"
00-0040906,Garrett Nussmeier,KC,QB,50.0,12.0,0,0,LOW,2026,2,RSM-v0.1-checkpoint1,"{""replacement_prior"":50.0,""sample_reliability"":0.0,""season_count"":0.0,""weighted_observed_rating"":50.0}"
